cd_os,ds_grupo,vl_quant,vl_preco_unitario
28281814,SUPRIMENTOS MAQUINAS,1.0000,201.7300000
29115110,SUPRIMENTOS MAQUINAS,1.0000,85.9200000
34207188,SUPRIMENTOS MAQUINAS,3.0000,86.2500000
32371390,SUPRIMENTOS MAQUINAS,1.0000,236.7900000
28815375,SUPRIMENTOS MAQUINAS,1.0000,260.5100000
34820031,SUPRIMENTOS MAQUINAS,1.0000,222.7300000
35416267,SUPRIMENTOS MAQUINAS,1.0000,236.9700000
26427421,SUPRIMENTOS MAQUINAS,1.0000,223.6900000
33232589,PEÇAS MAQUINAS,1.0000,890.4000000
33090005,PEÇAS MAQUINAS,3.0000,7.9600000
34818998,SUPRIMENTOS MAQUINAS,1.0000,231.2400000
30247165,SUPRIMENTOS MAQUINAS,1.0000,374.5800000
26850511,SUPRIMENTOS MAQUINAS,2.0000,329.4700000
32558236,SUPRIMENTOS MAQUINAS,1.0000,328.3400000
34905414,PEÇAS MAQUINAS,1.0000,7.9600000
34470838,IMOBILIZADOS MAQUINAS,1.0000,5595.2200000
34470449,IMOBILIZADOS MAQUINAS,1.0000,2926.9600000
33877312,SUPRIMENTOS MAQUINAS,1.0000,231.1600000
34467928,IMOBILIZADOS MAQUINAS,1.0000,1254.9200000
31603089,SUPRIMENTOS MAQUINAS,1.0000,183.7300000
32371648,SUPRIMENTOS MAQUINAS,6.0000,231.3700000
29386208,SUPRIMENTOS MAQUINAS,2.0000,499.6700000
28290920,SUPRIMENTOS MAQUINAS,1.0000,329.3500000
27424952,SUPRIMENTOS MAQUINAS,1.0000,366.8500000
27529134,SUPRIMENTOS MAQUINAS,1.0000,365.8100000
28579150,IMOBILIZADOS MAQUINAS,15.0000,5618.1700000
28416755,IMOBILIZADOS MAQUINAS,1.0000,2942.7500000
28899379,SUPRIMENTOS MAQUINAS,1.0000,980.9700000
28628338,SUPRIMENTOS MAQUINAS,1.0000,231.3500000
33783536,SUPRIMENTOS MAQUINAS,12.0000,281.4900000
34162123,SUPRIMENTOS MAQUINAS,1.0000,231.3400000
30280147,SUPRIMENTOS MAQUINAS,1.0000,373.3000000
31385207,SUPRIMENTOS MAQUINAS,2.0000,429.7900000
28832045,SUPRIMENTOS MAQUINAS,1.0000,184.1100000
32670080,SUPRIMENTOS MAQUINAS,1.0000,329.1600000
35139859,SUPRIMENTOS MAQUINAS,2.0000,329.4700000
34819360,SUPRIMENTOS MAQUINAS,5.0000,352.3200000
34207223,SUPRIMENTOS MAQUINAS,1.0000,111.9500000
35032029,SUPRIMENTOS MAQUINAS,2.0000,231.9700000
28741444,SUPRIMENTOS MAQUINAS,1.0000,242.7800000
28425042,SUPRIMENTOS MAQUINAS,1.0000,594.7600000
28950213,SUPRIMENTOS MAQUINAS,1.0000,1074.2200000
31898296,IMOBILIZADOS MAQUINAS,1.0000,660.0500000
28389585,SUPRIMENTOS MAQUINAS,1.0000,244.6200000
29395079,SUPRIMENTOS MAQUINAS,4.0000,499.5000000
28474848,IMOBILIZADOS MAQUINAS,1.0000,755.3800000
35179003,PEÇAS MAQUINAS,1.0000,38.7100000
28290935,SUPRIMENTOS MAQUINAS,1.0000,373.2600000
26847320,SUPRIMENTOS MAQUINAS,1.0000,373.3800000
28942030,SUPRIMENTOS MAQUINAS,1.0000,365.2700000
28505344,IMOBILIZADOS MAQUINAS,1.0000,661.9700000
28281788,SUPRIMENTOS MAQUINAS,1.0000,182.8900000
29395242,SUPRIMENTOS MAQUINAS,1.0000,231.3800000
29397179,SUPRIMENTOS MAQUINAS,4.0000,498.8000000
29505946,PEÇAS MAQUINAS,3.0000,7.9600000
28457148,PEÇAS MAQUINAS,1.0000,31.3500000
32136427,IMOBILIZADOS MAQUINAS,1.0000,1159.1500000
30144546,SUPRIMENTOS MAQUINAS,1.0000,373.2100000
29393276,SUPRIMENTOS MAQUINAS,1.0000,411.0100000
31225573,SUPRIMENTOS MAQUINAS,1.0000,402.1300000
28727213,SUPRIMENTOS MAQUINAS,2.0000,461.6500000
32669778,SUPRIMENTOS MAQUINAS,1.0000,327.8600000
30830938,SUPRIMENTOS MAQUINAS,1.0000,351.8100000
26899290,SUPRIMENTOS MAQUINAS,1.0000,596.7300000
27835318,SUPRIMENTOS MAQUINAS,1.0000,365.2200000
29421364,SUPRIMENTOS MAQUINAS,1.0000,431.7600000
32923063,SUPRIMENTOS MAQUINAS,2.0000,329.3000000
27649779,SUPRIMENTOS MAQUINAS,1.0000,281.6200000
27743150,PEÇAS MAQUINAS,1.0000,91.1400000
28403413,PEÇAS MAQUINAS,1.0000,90.6500000
28632533,SUPRIMENTOS MAQUINAS,1.0000,232.1100000
35302405,SUPRIMENTOS MAQUINAS,1.0000,231.9600000
28880988,SUPRIMENTOS MAQUINAS,1.0000,348.4900000
28978994,PEÇAS MAQUINAS,3.0000,7.9200000
27142700,IMOBILIZADOS MAQUINAS,1.0000,2942.2800000
30290283,SUPRIMENTOS MAQUINAS,1.0000,197.1900000
29399908,SUPRIMENTOS MAQUINAS,1.0000,417.9300000
28171367,SUPRIMENTOS MAQUINAS,1.0000,281.3100000
27918239,PEÇAS SCRAP,1.0000,62.8000000
31105870,PEÇAS MAQUINAS,3.0000,7.9400000
30050221,IMOBILIZADOS MAQUINAS,1.0000,1155.9400000
30051568,SUPRIMENTOS MAQUINAS,1.0000,374.8500000
31531528,SUPRIMENTOS MAQUINAS,1.0000,296.3000000
30711618,SUPRIMENTOS MAQUINAS,2.0000,430.1900000
35362445,SUPRIMENTOS MAQUINAS,1.0000,257.0800000
32371648,SUPRIMENTOS MAQUINAS,9.0000,328.3100000
31578274,SUPRIMENTOS MAQUINAS,1.0000,350.6400000
30951599,SUPRIMENTOS MAQUINAS,1.0000,76.4700000
32886840,SUPRIMENTOS MAQUINAS,1.0000,132.8000000
32788731,SUPRIMENTOS MAQUINAS,1.0000,133.0300000
34676041,SUPRIMENTOS MAQUINAS,2.0000,86.0900000
34815796,SUPRIMENTOS MAQUINAS,1.0000,633.8800000
28590438,SUPRIMENTOS MAQUINAS,1.0000,145.2600000
34817476,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
28902070,SUPRIMENTOS MAQUINAS,3.0000,86.0000000
33702455,SUPRIMENTOS MAQUINAS,1.0000,181.1400000
31227353,SUPRIMENTOS MAQUINAS,3.0000,97.1700000
29127155,SUPRIMENTOS MAQUINAS,4.0000,144.8700000
28273829,SUPRIMENTOS MAQUINAS,1.0000,465.1300000
34126148,SUPRIMENTOS MAQUINAS,1.0000,99.4000000
33121819,SUPRIMENTOS MAQUINAS,2.0000,86.4200000
28524837,SUPRIMENTOS MAQUINAS,1.0000,97.6300000
33389849,SUPRIMENTOS MAQUINAS,1.0000,97.2700000
35133994,SUPRIMENTOS MAQUINAS,1.0000,193.3800000
31388731,SUPRIMENTOS MAQUINAS,1.0000,97.2300000
32370615,SUPRIMENTOS MAQUINAS,2.0000,97.1200000
28290929,SUPRIMENTOS MAQUINAS,1.0000,196.6600000
32595194,SUPRIMENTOS MAQUINAS,1.0000,86.3200000
35135548,SUPRIMENTOS MAQUINAS,1.0000,193.3200000
34205408,PEÇAS MAQUINAS,1.0000,418.0000000
35115813,SUPRIMENTOS MAQUINAS,1.0000,193.2200000
34355208,SUPRIMENTOS MAQUINAS,1.0000,97.5500000
29072572,SUPRIMENTOS MAQUINAS,2.0000,86.1900000
33523211,SUPRIMENTOS MAQUINAS,3.0000,97.1100000
28487226,PEÇAS MAQUINAS,1.0000,238.2300000
28439454,SUPRIMENTOS MAQUINAS,1.0000,144.6800000
26850441,SUPRIMENTOS MAQUINAS,1.0000,132.9100000
30669118,SUPRIMENTOS MAQUINAS,1.0000,45.4500000
29219487,SUPRIMENTOS MAQUINAS,1.0000,188.3700000
30143432,SUPRIMENTOS MAQUINAS,2.0000,97.2400000
34124145,SUPRIMENTOS MAQUINAS,2.0000,97.5400000
26850655,SUPRIMENTOS MAQUINAS,1.0000,86.0300000
28836488,SUPRIMENTOS MAQUINAS,2.0000,86.0300000
27716413,SUPRIMENTOS MAQUINAS,1.0000,97.2700000
30144948,SUPRIMENTOS MAQUINAS,2.0000,97.3100000
34125495,SUPRIMENTOS MAQUINAS,1.0000,97.6100000
31869355,PEÇAS MAQUINAS,1.0000,1122.0800000
28188298,SUPRIMENTOS MAQUINAS,1.0000,452.7000000
34679177,ACESSORIOS MAQUINAS,1.0000,72.9500000
29513202,ACESSORIOS MAQUINAS,1.0000,462.9200000
32671832,SUPRIMENTOS MAQUINAS,1.0000,497.4700000
27951872,SUPRIMENTOS MAQUINAS,1.0000,390.6700000
31915613,SUPRIMENTOS MAQUINAS,1.0000,389.1400000
34526121,SUPRIMENTOS MAQUINAS,2.0000,1225.3100000
34470484,IMOBILIZADOS MAQUINAS,1.0000,4334.0600000
34468377,IMOBILIZADOS MAQUINAS,1.0000,3716.4100000
26851421,SUPRIMENTOS MAQUINAS,1.0000,132.6800000
29072535,SUPRIMENTOS MAQUINAS,1.0000,132.0700000
34467658,IMOBILIZADOS MAQUINAS,1.0000,4339.0000000
34470772,IMOBILIZADOS MAQUINAS,1.0000,4339.3400000
30308935,SUPRIMENTOS MAQUINAS,1.0000,131.7300000
28630420,SUPRIMENTOS MAQUINAS,1.0000,131.8700000
34124923,SUPRIMENTOS MAQUINAS,1.0000,132.3600000
26771590,IMOBILIZADOS MAQUINAS,1.0000,2292.7500000
34470094,IMOBILIZADOS MAQUINAS,1.0000,4355.7600000
34468779,IMOBILIZADOS MAQUINAS,1.0000,3716.9000000
33941802,SUPRIMENTOS MAQUINAS,1.0000,131.8100000
32923186,SUPRIMENTOS MAQUINAS,1.0000,131.6500000
28629189,SUPRIMENTOS MAQUINAS,1.0000,132.0700000
34470126,IMOBILIZADOS MAQUINAS,1.0000,1889.4500000
27711787,SUPRIMENTOS MAQUINAS,1.0000,131.8500000
27715822,SUPRIMENTOS MAQUINAS,1.0000,131.6200000
28351277,SUPRIMENTOS MAQUINAS,1.0000,131.9300000
35212582,SUPRIMENTOS MAQUINAS,2.0000,131.9300000
27618878,BENS DIVERSOS,30.0000,6.6300000
29764255,BENS DIVERSOS,33.0000,6.6000000
30495052,PEÇAS MAQUINAS,1.0000,50.2500000
33880817,PEÇAS MAQUINAS,1.0000,50.0400000
26717283,IMOBILIZADOS MAQUINAS,1.0000,663.1000000
32125478,BENS DIVERSOS,20.0000,6.6000000
31401611,BENS DIVERSOS,99.0000,6.6100000
34343260,BENS DIVERSOS,15.0000,6.6300000
30843906,PEÇAS MAQUINAS,2.0000,5.2200000
28453192,PEÇAS MAQUINAS,1.0000,50.0200000
26925535,PEÇAS MAQUINAS,1.0000,50.1600000
29770331,PEÇAS MAQUINAS,1.0000,50.0800000
31147340,PEÇAS MAQUINAS,1.0000,50.0200000
32253289,BENS DIVERSOS,40.0000,6.6100000
27294350,PEÇAS MAQUINAS,1.0000,50.5400000
29223923,PEÇAS MAQUINAS,1.0000,50.0600000
33233000,PEÇAS SCRAP,1.0000,4738.9800000
34143688,PEÇAS MAQUINAS,1.0000,50.1500000
35150520,SUPRIMENTOS MAQUINAS,1.0000,335.0700000
30048654,SUPRIMENTOS MAQUINAS,1.0000,637.8700000
35229698,PEÇAS MAQUINAS,1.0000,817.9200000
35156504,PEÇAS MAQUINAS,1.0000,235.1200000
28511423,PEÇAS MAQUINAS,1.0000,848.0800000
28519995,SUPRIMENTOS MAQUINAS,1.0000,97.3000000
31227605,SUPRIMENTOS MAQUINAS,1.0000,97.3100000
29257908,PEÇAS MAQUINAS,1.0000,231.2300000
33205261,SUPRIMENTOS MAQUINAS,1.0000,165.4800000
34871135,SUPRIMENTOS MAQUINAS,1.0000,133.3800000
28630633,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
35138886,SUPRIMENTOS MAQUINAS,1.0000,434.0000000
28520058,SUPRIMENTOS MAQUINAS,1.0000,97.6500000
30716507,PEÇAS MAQUINAS,1.0000,106.2700000
33391008,SUPRIMENTOS MAQUINAS,4.0000,329.3600000
32635254,IMOBILIZADOS MAQUINAS,1.0000,2942.1300000
32151713,SUPRIMENTOS MAQUINAS,2.0000,400.3000000
29399192,SUPRIMENTOS MAQUINAS,1.0000,230.9500000
35378496,SUPRIMENTOS MAQUINAS,1.0000,583.4900000
34815811,SUPRIMENTOS MAQUINAS,1.0000,351.8100000
29190194,SUPRIMENTOS MAQUINAS,2.0000,282.0400000
28266908,PEÇAS MAQUINAS,1.0000,42.6800000
34530502,PEÇAS MAQUINAS,2.0000,7.9600000
34464850,IMOBILIZADOS MAQUINAS,1.0000,1808.5200000
28351597,SUPRIMENTOS MAQUINAS,1.0000,1090.9800000
28727468,SUPRIMENTOS MAQUINAS,1.0000,231.9600000
34819504,SUPRIMENTOS MAQUINAS,1.0000,352.4700000
34468870,IMOBILIZADOS MAQUINAS,1.0000,1255.5800000
28952640,SUPRIMENTOS MAQUINAS,1.0000,596.8500000
35213178,SUPRIMENTOS MAQUINAS,3.0000,232.0700000
33766383,SUPRIMENTOS MAQUINAS,1.0000,232.0900000
29399336,SUPRIMENTOS MAQUINAS,3.0000,499.6300000
31577661,SUPRIMENTOS MAQUINAS,1.0000,1074.2200000
28376723,SUPRIMENTOS MAQUINAS,1.0000,366.3900000
28561964,PEÇAS MAQUINAS,3.0000,7.9400000
28575093,PEÇAS MAQUINAS,1.0000,31.3900000
30840829,SUPRIMENTOS MAQUINAS,2.0000,400.7900000
35377099,SUPRIMENTOS MAQUINAS,1.0000,256.8800000
30207554,SUPRIMENTOS MAQUINAS,1.0000,660.1800000
35135514,SUPRIMENTOS MAQUINAS,2.0000,231.0100000
34960107,SUPRIMENTOS MAQUINAS,2.0000,328.5400000
33854136,SUPRIMENTOS MAQUINAS,1.0000,328.3300000
31228474,SUPRIMENTOS MAQUINAS,1.0000,373.5500000
29071539,SUPRIMENTOS MAQUINAS,1.0000,231.2900000
27482674,SUPRIMENTOS MAQUINAS,1.0000,196.4200000
28274318,SUPRIMENTOS MAQUINAS,2.0000,374.6700000
30164708,SUPRIMENTOS MAQUINAS,6.0000,373.4600000
29421464,SUPRIMENTOS MAQUINAS,1.0000,501.5800000
29396099,SUPRIMENTOS MAQUINAS,1.0000,501.3900000
35211558,SUPRIMENTOS MAQUINAS,2.0000,328.0500000
28374921,IMOBILIZADOS MAQUINAS,1.0000,663.4900000
35136726,SUPRIMENTOS MAQUINAS,1.0000,232.1600000
34136121,SUPRIMENTOS MAQUINAS,1.0000,231.4000000
28589389,SUPRIMENTOS MAQUINAS,1.0000,198.8300000
28944209,SUPRIMENTOS MAQUINAS,1.0000,121.4200000
30189879,SUPRIMENTOS MAQUINAS,1.0000,373.3200000
31308679,SUPRIMENTOS MAQUINAS,1.0000,400.5600000
27432758,SUPRIMENTOS MAQUINAS,3.0000,281.5000000
32935215,PEÇAS MAQUINAS,1.0000,8.4700000
34468936,IMOBILIZADOS MAQUINAS,1.0000,1255.6500000
28389594,SUPRIMENTOS MAQUINAS,1.0000,197.2500000
27618438,SUPRIMENTOS MAQUINAS,1.0000,299.4700000
28582764,IMOBILIZADOS MAQUINAS,1.0000,659.9400000
30151363,SUPRIMENTOS MAQUINAS,4.0000,374.8500000
28097263,SUPRIMENTOS MAQUINAS,1.0000,373.1400000
28024638,SUPRIMENTOS MAQUINAS,1.0000,596.7100000
32876020,SUPRIMENTOS MAQUINAS,8.0000,508.9000000
30211774,PEÇAS MAQUINAS,4.0000,7.9500000
28627948,SUPRIMENTOS MAQUINAS,1.0000,231.3100000
29808168,SUPRIMENTOS MAQUINAS,1.0000,374.8300000
30499787,SUPRIMENTOS MAQUINAS,1.0000,373.4200000
32329242,IMOBILIZADOS MAQUINAS,1.0000,5321.5100000
28628335,SUPRIMENTOS MAQUINAS,1.0000,231.4100000
32670039,SUPRIMENTOS MAQUINAS,1.0000,232.2700000
28280319,SUPRIMENTOS MAQUINAS,1.0000,328.2000000
28317393,SUPRIMENTOS MAQUINAS,1.0000,281.5900000
31124873,SUPRIMENTOS MAQUINAS,1.0000,166.8300000
31228474,SUPRIMENTOS MAQUINAS,2.0000,430.2700000
35378323,SUPRIMENTOS MAQUINAS,2.0000,327.8100000
29303325,SUPRIMENTOS MAQUINAS,1.0000,1057.7300000
28445461,SUPRIMENTOS MAQUINAS,1.0000,390.1000000
27820818,PEÇAS SCRAP,1.0000,62.8600000
30831453,SUPRIMENTOS MAQUINAS,1.0000,1225.3100000
30831362,SUPRIMENTOS MAQUINAS,1.0000,1225.3100000
34892901,SUPRIMENTOS MAQUINAS,3.0000,692.2900000
29115710,SUPRIMENTOS MAQUINAS,1.0000,482.4000000
34699575,SUPRIMENTOS MAQUINAS,1.0000,388.4900000
28633035,PEÇAS MAQUINAS,1.0000,1659.4000000
35147119,PEÇAS MAQUINAS,1.0000,43.8900000
28391682,ACESSORIOS MAQUINAS,1.0000,462.6900000
28391591,ACESSORIOS MAQUINAS,1.0000,462.6200000
27716720,SUPRIMENTOS MAQUINAS,1.0000,37.2500000
34028328,PEÇAS MAQUINAS,1.0000,1004.7000000
34497673,PEÇAS MAQUINAS,1.0000,502.5800000
27854196,IMOBILIZADOS MAQUINAS,1.0000,2202.2200000
34468414,IMOBILIZADOS MAQUINAS,1.0000,3765.9400000
34932993,IMOBILIZADOS MAQUINAS,1.0000,1319.3600000
27830137,PEÇAS MAQUINAS,1.0000,1003.1400000
34853768,PEÇAS MAQUINAS,1.0000,68.8600000
26425945,ACESSORIOS MAQUINAS,1.0000,76.2900000
30310630,SUPRIMENTOS MAQUINAS,2.0000,388.4900000
26598733,PEÇAS MAQUINAS,1.0000,25.2000000
29534940,SUPRIMENTOS MAQUINAS,2.0000,308.7200000
34124490,SUPRIMENTOS MAQUINAS,1.0000,309.2300000
28187425,SUPRIMENTOS MAQUINAS,2.0000,481.4300000
31900937,SUPRIMENTOS MAQUINAS,1.0000,390.6900000
29384217,SUPRIMENTOS MAQUINAS,1.0000,388.8600000
28833769,PEÇAS MAQUINAS,1.0000,1489.9600000
28418608,PEÇAS MAQUINAS,1.0000,1484.7200000
34465717,ACESSORIOS MAQUINAS,1.0000,752.4500000
34469981,ACESSORIOS MAQUINAS,1.0000,755.4600000
32923625,PEÇAS MAQUINAS,1.0000,1488.8100000
32847022,PEÇAS MAQUINAS,1.0000,624.0900000
33008999,PEÇAS MAQUINAS,1.0000,81.9300000
29536209,PEÇAS MAQUINAS,1.0000,81.6300000
33835544,PEÇAS MAQUINAS,1.0000,891.5000000
35203686,PEÇAS MAQUINAS,1.0000,81.9300000
34470157,IMOBILIZADOS MAQUINAS,1.0000,6928.1500000
34469315,IMOBILIZADOS MAQUINAS,1.0000,13671.0500000
35370511,PEÇAS MAQUINAS,1.0000,1683.7300000
28480293,PEÇAS MAQUINAS,1.0000,1414.7700000
33260664,PEÇAS MAQUINAS,1.0000,3704.2700000
34330292,PEÇAS MAQUINAS,1.0000,81.9300000
27716246,PEÇAS MAQUINAS,1.0000,1489.9400000
33128551,PEÇAS MAQUINAS,3.0000,1490.0300000
28881758,PEÇAS MAQUINAS,1.0000,1501.8500000
30842754,PEÇAS MAQUINAS,1.0000,1612.7900000
31649787,PEÇAS MAQUINAS,1.0000,398.0700000
35302430,PEÇAS MAQUINAS,1.0000,614.7600000
34126418,PEÇAS MAQUINAS,1.0000,81.9300000
34126387,PEÇAS MAQUINAS,1.0000,81.9300000
28373655,IMOBILIZADOS MAQUINAS,1.0000,7195.2900000
34698005,PEÇAS MAQUINAS,3.0000,1558.4000000
34466153,IMOBILIZADOS MAQUINAS,1.0000,8135.8000000
34819171,SUPRIMENTOS MAQUINAS,1.0000,274.3300000
32416101,SUPRIMENTOS MAQUINAS,1.0000,223.6000000
27757814,SUPRIMENTOS MAQUINAS,3.0000,223.5400000
33390983,SUPRIMENTOS MAQUINAS,1.0000,222.7300000
28322561,SUPRIMENTOS MAQUINAS,1.0000,242.5200000
31127580,SUPRIMENTOS MAQUINAS,1.0000,222.6300000
35116378,SUPRIMENTOS MAQUINAS,1.0000,237.5100000
33968335,SUPRIMENTOS MAQUINAS,1.0000,236.7600000
27111542,IMOBILIZADOS MAQUINAS,1.0000,1578.2900000
32372380,SUPRIMENTOS MAQUINAS,1.0000,222.7700000
31309788,SUPRIMENTOS MAQUINAS,3.0000,222.4000000
29376995,PEÇAS MAQUINAS,1.0000,260.0400000
29070908,PEÇAS MAQUINAS,1.0000,273.4700000
31597873,IMOBILIZADOS MAQUINAS,1.0000,1577.7900000
30144669,SUPRIMENTOS MAQUINAS,4.0000,259.5800000
32371306,SUPRIMENTOS MAQUINAS,2.0000,274.2100000
33525249,SUPRIMENTOS MAQUINAS,6.0000,420.8700000
26847327,SUPRIMENTOS MAQUINAS,2.0000,259.5700000
28818254,SUPRIMENTOS MAQUINAS,2.0000,259.9000000
28628253,SUPRIMENTOS MAQUINAS,2.0000,260.5700000
30539549,SUPRIMENTOS MAQUINAS,1.0000,136.4900000
28899511,SUPRIMENTOS MAQUINAS,1.0000,659.1900000
34964051,SUPRIMENTOS MAQUINAS,1.0000,222.4800000
31915889,SUPRIMENTOS MAQUINAS,1.0000,223.4200000
26558933,SUPRIMENTOS MAQUINAS,2.0000,310.3000000
28726287,SUPRIMENTOS MAQUINAS,1.0000,222.9600000
28590231,SUPRIMENTOS MAQUINAS,1.0000,260.4800000
28351682,SUPRIMENTOS MAQUINAS,1.0000,751.0500000
28823928,SOFTWARE,1.0000,1.3300000
28976944,SUPRIMENTOS MAQUINAS,1.0000,659.7700000
32671892,SUPRIMENTOS MAQUINAS,1.0000,222.5700000
28628014,SUPRIMENTOS MAQUINAS,4.0000,222.7700000
26847339,SUPRIMENTOS MAQUINAS,4.0000,222.6800000
35156476,SUPRIMENTOS MAQUINAS,3.0000,270.6400000
29649290,PEÇAS MAQUINAS,1.0000,90.6600000
28872388,IMOBILIZADOS MAQUINAS,1.0000,1988.7900000
34124500,SUPRIMENTOS MAQUINAS,1.0000,231.3800000
30159559,SUPRIMENTOS MAQUINAS,6.0000,499.7200000
33384942,SUPRIMENTOS MAQUINAS,12.0000,328.2000000
29395079,SUPRIMENTOS MAQUINAS,1.0000,373.3000000
34206994,SUPRIMENTOS MAQUINAS,1.0000,231.5300000
30143356,SUPRIMENTOS MAQUINAS,1.0000,499.8300000
30048136,SUPRIMENTOS MAQUINAS,1.0000,501.6800000
34124587,SUPRIMENTOS MAQUINAS,4.0000,329.6500000
32599301,SUPRIMENTOS MAQUINAS,1.0000,329.3900000
32918736,PEÇAS MAQUINAS,1.0000,501.0300000
34468417,IMOBILIZADOS MAQUINAS,1.0000,3765.9400000
28856996,PEÇAS MAQUINAS,1.0000,1004.7000000
34442327,PEÇAS MAQUINAS,1.0000,500.6100000
30953928,PEÇAS MAQUINAS,1.0000,503.6200000
27982151,PEÇAS MAQUINAS,1.0000,22.6400000
34466734,IMOBILIZADOS MAQUINAS,1.0000,4340.9700000
34470292,IMOBILIZADOS MAQUINAS,1.0000,4363.7400000
30048654,SUPRIMENTOS MAQUINAS,1.0000,339.9500000
31093527,PEÇAS MAQUINAS,2.0000,1485.5800000
35071012,PEÇAS MAQUINAS,1.0000,2121.3600000
34966365,PEÇAS MAQUINAS,1.0000,81.9300000
34468684,IMOBILIZADOS MAQUINAS,1.0000,13666.3500000
34466675,IMOBILIZADOS MAQUINAS,1.0000,6931.8000000
33128269,PEÇAS MAQUINAS,3.0000,1490.0300000
28974906,PEÇAS MAQUINAS,1.0000,398.3000000
34813682,PEÇAS MAQUINAS,1.0000,399.7900000
27867798,PEÇAS MAQUINAS,1.0000,822.5100000
30753034,PEÇAS MAQUINAS,1.0000,81.9300000
34467937,ACESSORIOS MAQUINAS,1.0000,878.4400000
27644136,PEÇAS MAQUINAS,1.0000,869.2200000
27870263,PEÇAS MAQUINAS,1.0000,864.3900000
29351988,PEÇAS MAQUINAS,1.0000,81.9300000
32838359,IMOBILIZADOS MAQUINAS,1.0000,8135.8000000
29643782,SERVIÇO,1.0000,26.0200000
30953596,PEÇAS MAQUINAS,1.0000,1490.0200000
30051813,PEÇAS MAQUINAS,2.0000,1483.9700000
35147731,PEÇAS MAQUINAS,2.0000,1679.0700000
35370524,PEÇAS MAQUINAS,1.0000,1684.8900000
28833634,IMOBILIZADOS MAQUINAS,1.0000,4644.2900000
34972997,PEÇAS MAQUINAS,1.0000,2296.2400000
29738293,IMOBILIZADOS MAQUINAS,1.0000,12993.6800000
34825423,PEÇAS MAQUINAS,1.0000,1559.4800000
31308730,SUPRIMENTOS MAQUINAS,2.0000,259.5500000
31732221,IMOBILIZADOS MAQUINAS,1.0000,1577.7900000
32371372,SUPRIMENTOS MAQUINAS,4.0000,274.2700000
28628237,SUPRIMENTOS MAQUINAS,1.0000,222.7100000
32152969,SUPRIMENTOS MAQUINAS,2.0000,236.3700000
35361983,SUPRIMENTOS MAQUINAS,1.0000,270.6400000
27642083,SUPRIMENTOS MAQUINAS,1.0000,320.1100000
28274450,SUPRIMENTOS MAQUINAS,1.0000,677.4800000
33781461,PEÇAS MAQUINAS,1.0000,617.2400000
26885471,IMOBILIZADOS MAQUINAS,1.0000,2265.7100000
28414733,SUPRIMENTOS MAQUINAS,1.0000,751.8100000
30572852,SUPRIMENTOS MAQUINAS,1.0000,259.5300000
28280014,SUPRIMENTOS MAQUINAS,1.0000,677.6900000
28630495,SUPRIMENTOS MAQUINAS,2.0000,660.4700000
27142496,SUPRIMENTOS MAQUINAS,1.0000,289.6600000
28628099,SUPRIMENTOS MAQUINAS,5.0000,260.7800000
27758401,SUPRIMENTOS MAQUINAS,2.0000,222.6600000
34876661,PEÇAS MAQUINAS,1.0000,21.9500000
30026963,PEÇAS MAQUINAS,1.0000,1275.3600000
31288784,PEÇAS MAQUINAS,1.0000,617.1400000
28274491,SUPRIMENTOS MAQUINAS,2.0000,754.4300000
34355051,SUPRIMENTOS MAQUINAS,1.0000,275.0700000
28273480,SUPRIMENTOS MAQUINAS,1.0000,677.8200000
34819102,SUPRIMENTOS MAQUINAS,1.0000,237.2500000
26558933,SUPRIMENTOS MAQUINAS,1.0000,223.5300000
26946265,SUPRIMENTOS MAQUINAS,1.0000,222.4200000
32937454,SUPRIMENTOS MAQUINAS,1.0000,222.7300000
34893018,SUPRIMENTOS MAQUINAS,1.0000,236.3000000
34170676,PEÇAS MAQUINAS,3.0000,7.9600000
30290283,SUPRIMENTOS MAQUINAS,1.0000,197.2600000
32803772,SUPRIMENTOS MAQUINAS,1.0000,231.4200000
28832117,SUPRIMENTOS MAQUINAS,1.0000,183.2400000
29356859,SUPRIMENTOS MAQUINAS,1.0000,639.9800000
34815607,SUPRIMENTOS MAQUINAS,1.0000,353.6000000
28023850,SUPRIMENTOS MAQUINAS,1.0000,366.1400000
28408428,PEÇAS MAQUINAS,3.0000,7.9400000
32635260,IMOBILIZADOS MAQUINAS,1.0000,1154.8700000
33941054,SUPRIMENTOS MAQUINAS,4.0000,231.4200000
28952719,SUPRIMENTOS MAQUINAS,1.0000,365.1600000
26740702,IMOBILIZADOS MAQUINAS,1.0000,13.0400000
34048866,SUPRIMENTOS MAQUINAS,1.0000,329.3200000
33072744,PEÇAS MAQUINAS,1.0000,31.3500000
32937495,SUPRIMENTOS MAQUINAS,1.0000,328.4200000
28814040,SUPRIMENTOS MAQUINAS,1.0000,232.3100000
33121838,SUPRIMENTOS MAQUINAS,1.0000,329.5900000
30146314,SUPRIMENTOS MAQUINAS,1.0000,400.4200000
33854255,SUPRIMENTOS MAQUINAS,1.0000,328.3600000
27054039,SUPRIMENTOS MAQUINAS,1.0000,596.6300000
34275879,SUPRIMENTOS MAQUINAS,1.0000,1073.8600000
30208012,SUPRIMENTOS MAQUINAS,1.0000,585.3900000
33812239,PEÇAS MAQUINAS,3.0000,7.9600000
